# time template
3.242187500000000000e-01 -1.645205094787113212e-19
3.244628906250000000e-01 -1.611436910820406961e-19
3.247070312500000000e-01 -1.576642783637950247e-19
3.249511718750000000e-01 -1.540844405143301822e-19
3.251953125000000000e-01 -1.504064113550743116e-19
3.254394531250000000e-01 -1.466324877902452490e-19
3.256835937500000000e-01 -1.427650287116037989e-19
3.259277343750000000e-01 -1.388064533500950253e-19
3.261718750000000000e-01 -1.347592398519716744e-19
3.264160156250000000e-01 -1.306259237569212278e-19
3.266601562500000000e-01 -1.264090962130400736e-19
3.269042968750000000e-01 -1.221114028687977412e-19
3.271484375000000000e-01 -1.177355415403214951e-19
3.273925781250000000e-01 -1.132842612037259547e-19
3.276367187500000000e-01 -1.087603599376342620e-19
3.278808593750000000e-01 -1.041666829496648008e-19
3.281250000000000000e-01 -9.950612150838764254e-20
3.283691406250000000e-01 -9.478161041482768464e-20
3.286132812500000000e-01 -8.999612649653940204e-20
3.288574218750000000e-01 -8.515268677692092735e-20
3.291015625000000000e-01 -8.025434648871370601e-20
3.293457031250000000e-01 -7.530419719878300962e-20
3.295898437500000000e-01 -7.030536484913170308e-20
3.298339843750000000e-01 -6.526100776603274529e-20
3.300781250000000000e-01 -6.017431477438360843e-20
3.303222656250000000e-01 -5.504850308410760499e-20
3.305664062500000000e-01 -4.988681631046731455e-20
3.308105468750000000e-01 -4.469252243905074971e-20
3.310546875000000000e-01 -3.946891173559474174e-20
3.312988281250000000e-01 -3.421929469484786501e-20
3.315429687500000000e-01 -2.894699993181077734e-20
3.317871093750000000e-01 -2.365537208500887989e-20
3.320312500000000000e-01 -1.834776969319801027e-20
3.322753906250000000e-01 -1.302756307661542063e-20
3.325195312500000000e-01 -7.698132198399342203e-21
3.327636718750000000e-01 -2.362864507928424756e-21
3.330078125000000000e-01 2.974847192079444369e-21
3.332519531250000000e-01 8.311606909242553086e-21
3.334960937500000000e-01 1.364401762640624342e-20
3.337402343750000000e-01 1.896868344744931984e-20
3.339843750000000000e-01 2.428221181019829072e-20
3.342285156250000000e-01 2.958121555335865942e-20
3.344726562500000000e-01 3.486231515566203484e-20
3.347167968750000000e-01 4.012214089160121154e-20
3.349609375000000000e-01 4.535733496017797898e-20
3.352050781250000000e-01 5.056455362395862815e-20
3.354492187500000000e-01 5.574046935993400051e-20
3.356933593750000000e-01 6.088177305938825488e-20
3.359375000000000000e-01 6.598517598267350064e-20
3.361816406250000000e-01 7.104741203955727893e-20
3.364257812500000000e-01 7.606523977639081392e-20
3.366699218750000000e-01 8.103544452761134731e-20
3.369140625000000000e-01 8.595484040992581217e-20
3.371582031250000000e-01 9.082027249020426367e-20
3.374023437500000000e-01 9.562861863320949641e-20
3.376464843750000000e-01 1.003767917918986463e-19
3.378906250000000000e-01 1.050617416665367745e-19
3.381347656250000000e-01 1.096804569169938649e-19
3.383789062500000000e-01 1.142299670993024110e-19
3.386230468750000000e-01 1.187073443971062686e-19
3.388671875000000000e-01 1.231097056950552399e-19
3.391113281250000000e-01 1.274342144814020640e-19
3.393554687500000000e-01 1.316780825436448011e-19
3.395996093750000000e-01 1.358385718249898798e-19
3.398437500000000000e-01 1.399129961675080162e-19
3.400878906250000000e-01 1.438987233756989838e-19
3.403320312500000000e-01 1.477931763883662757e-19
3.405761718750000000e-01 1.515938353870952593e-19
3.408203125000000000e-01 1.552982393182807761e-19
3.410644531250000000e-01 1.589039874760703170e-19
3.413085937500000000e-01 1.624087410840847369e-19
3.415527343750000000e-01 1.658102248088922463e-19
3.417968750000000000e-01 1.691062283778183088e-19
3.420410156250000000e-01 1.722946078658726139e-19
3.422851562500000000e-01 1.753732872887149590e-19
3.425292968750000000e-01 1.783402597834720531e-19
3.427734375000000000e-01 1.811935890061004650e-19
3.430175781250000000e-01 1.839314106303216494e-19
3.432617187500000000e-01 1.865519331042210698e-19
3.435058593750000000e-01 1.890534394418050716e-19
3.437500000000000000e-01 1.914342878336251328e-19
3.439941406250000000e-01 1.936929132289563717e-19
3.442382812500000000e-01 1.958278278122815233e-19
3.444824218750000000e-01 1.978376225748185493e-19
3.447265625000000000e-01 1.997209679725419521e-19
3.449707031250000000e-01 2.014766148163022635e-19
3.452148437500000000e-01 2.031033952146397709e-19
3.454589843750000000e-01 2.046002234542835528e-19
3.457031250000000000e-01 2.059660965370249380e-19
3.459472656250000000e-01 2.072000949270592609e-19
3.461914062500000000e-01 2.083013833764433842e-19
3.464355468750000000e-01 2.092692112732999566e-19
3.466796875000000000e-01 2.101029134034148779e-19
3.469238281250000000e-01 2.108019102853763372e-19
3.471679687500000000e-01 2.113657085920436128e-19
3.474121093750000000e-01 2.117939014973482175e-19
3.476562500000000000e-01 2.120861692862161237e-19
3.479003906250000000e-01 2.122422791131407688e-19
3.481445312500000000e-01 2.122620856768046807e-19
3.483886718750000000e-01 2.121455311123812114e-19
3.486328125000000000e-01 2.118926450978261525e-19
3.488769531250000000e-01 2.115035449346156078e-19
3.491210937500000000e-01 2.109784356484180827e-19
3.493652343750000000e-01 2.103176097434318405e-19
3.496093750000000000e-01 2.095214470381924167e-19
3.498535156250000000e-01 2.085904146748200925e-19
3.500976562500000000e-01 2.075250666105516151e-19
3.503417968750000000e-01 2.063260437389650895e-19
3.505859375000000000e-01 2.049940729395839141e-19
3.508300781250000000e-01 2.035299671687345000e-19
3.510742187500000000e-01 2.019346248115084965e-19
3.513183593750000000e-01 2.002090290996855894e-19
3.515625000000000000e-01 1.983542476560474507e-19
3.518066406250000000e-01 1.963714316712979689e-19
3.520507812500000000e-01 1.942618155638789006e-19
3.522949218750000000e-01 1.920267157316959028e-19
3.525390625000000000e-01 1.896675302874651605e-19
3.527832031250000000e-01 1.871857377404303249e-19
3.530273437500000000e-01 1.845828963989568116e-19
3.532714843750000000e-01 1.818606435336916947e-19
3.535156250000000000e-01 1.790206938554537018e-19
3.537597656250000000e-01 1.760648388785238076e-19
3.540039062500000000e-01 1.729949459079664486e-19
3.542480468750000000e-01 1.698129564702758785e-19
3.544921875000000000e-01 1.665208853397083936e-19
3.547363281250000000e-01 1.631208193758055838e-19
3.549804687500000000e-01 1.596149160918570563e-19
3.552246093750000000e-01 1.560054023566182289e-19
3.554687500000000000e-01 1.522945727867685276e-19
3.557128906250000000e-01 1.484847889102591797e-19
3.559570312500000000e-01 1.445784768357708586e-19
3.562011718750000000e-01 1.405781264450991563e-19
3.564453125000000000e-01 1.364862895431684381e-19
3.566894531250000000e-01 1.323055781187272780e-19
3.569335937500000000e-01 1.280386629392341478e-19
3.571777343750000000e-01 1.236882717696030410e-19
3.574218750000000000e-01 1.192571876329114273e-19
3.576660156250000000e-01 1.147482470305704865e-19
3.579101562500000000e-01 1.101643381080632434e-19
3.581542968750000000e-01 1.055083990070863222e-19
3.583984375000000000e-01 1.007834157719081814e-19
3.586425781250000000e-01 9.599242059895468978e-20
3.588867187500000000e-01 9.113848983471941448e-20
3.591308593750000000e-01 8.622474204497128074e-20
3.593750000000000000e-01 8.125433595690534788e-20
3.596191406250000000e-01 7.623046859160359409e-20
3.598632812500000000e-01 7.115637302267700836e-20
3.601074218750000000e-01 6.603531647910463391e-20
3.603515625000000000e-01 6.087059814403244292e-20
3.605957031250000000e-01 5.566554709174644228e-20
3.608398437500000000e-01 5.042352016741538659e-20
3.610839843750000000e-01 4.514789972743598202e-20
3.613281250000000000e-01 3.984209163822484032e-20
3.615722656250000000e-01 3.450952291983581319e-20
3.618164062500000000e-01 2.915363962715154634e-20
3.620605468750000000e-01 2.377790461985811639e-20
3.623046875000000000e-01 1.838579529275277221e-20
3.625488281250000000e-01 1.298080139046275725e-20
3.627929687500000000e-01 7.566422690985766312e-21
3.630371093750000000e-01 2.146166794307820471e-21
3.632812500000000000e-01 -3.276453199365284867e-21
3.635253906250000000e-01 -8.697920895643968007e-21
3.637695312500000000e-01 -1.411471895337219786e-20
3.640136718750000000e-01 -1.952333132843013538e-20
3.642578125000000000e-01 -2.492024555425387629e-20
3.645019531250000000e-01 -3.030195505251861213e-20
3.647460937500000000e-01 -3.566496137713731323e-20
3.649902343750000000e-01 -4.100577649360932332e-20
3.652343750000000000e-01 -4.632092511566892979e-20
3.654785156250000000e-01 -5.160694688557563839e-20
3.657226562500000000e-01 -5.686039864808284192e-20
3.659667968750000000e-01 -6.207785670905013471e-20
3.662109375000000000e-01 -6.725591914039618577e-20
3.664550781250000000e-01 -7.239120788086157023e-20
3.666992187500000000e-01 -7.748037102728496998e-20
3.669433593750000000e-01 -8.252008501044302745e-20
3.671875000000000000e-01 -8.750705674172505987e-20
3.674316406250000000e-01 -9.243802593256118578e-20
3.676757812500000000e-01 -9.730976694772023917e-20
3.679199218750000000e-01 -1.021190911827066059e-19
3.681640625000000000e-01 -1.068628491309794822e-19
3.684082031250000000e-01 -1.115379321783944903e-19
3.686523437500000000e-01 -1.161412750978683425e-19
3.688964843750000000e-01 -1.206698577306261273e-19
3.691406250000000000e-01 -1.251207071140060505e-19
3.693847656250000000e-01 -1.294908993697445514e-19
3.696289062500000000e-01 -1.337775617964124238e-19
3.698730468750000000e-01 -1.379778745198648454e-19
3.701171875000000000e-01 -1.420890727727841208e-19
3.703613281250000000e-01 -1.461084481699788514e-19
3.706054687500000000e-01 -1.500333510519040981e-19
3.708496093750000000e-01 -1.538611918199145334e-19
3.710937500000000000e-01 -1.575894429063604133e-19
3.713378906250000000e-01 -1.612156406049559833e-19
3.715820312500000000e-01 -1.647373862742788491e-19
3.718261718750000000e-01 -1.681523483179693765e-19
3.720703125000000000e-01 -1.714582635520340868e-19
3.723144531250000000e-01 -1.746529389219199344e-19
3.725585937500000000e-01 -1.777342526229664460e-19
3.728027343750000000e-01 -1.807001559685680464e-19
3.730468750000000000e-01 -1.835486745467874350e-19
3.732910156250000000e-01 -1.862779095430586805e-19
3.735351562500000000e-01 -1.888860389444238374e-19
3.737792968750000000e-01 -1.913713190216401349e-19
3.740234375000000000e-01 -1.937320855469183486e-19
3.742675781250000000e-01 -1.959667543948313125e-19
3.745117187500000000e-01 -1.980738233376386088e-19
3.747558593750000000e-01 -2.000518726369237971e-19
3.750000000000000000e-01 -2.018995661899505523e-19
3.752441406250000000e-01 -2.036156523670421992e-19
3.754882812500000000e-01 -2.051989649150015768e-19
3.757324218750000000e-01 -2.066484238555221130e-19
3.759765625000000000e-01 -2.079630360505262876e-19
3.762207031250000000e-01 -2.091418963167050224e-19
3.764648437500000000e-01 -2.101841874896897150e-19
3.767089843750000000e-01 -2.110891814328330144e-19
3.769531250000000000e-01 -2.118562395332603169e-19
3.771972656250000000e-01 -2.124848130770639340e-19
3.774414062500000000e-01 -2.129744436811400881e-19
3.776855468750000000e-01 -2.133247635886753401e-19
3.779296875000000000e-01 -2.135354961790184863e-19
3.781738281250000000e-01 -2.136064559148963081e-19
3.784179687500000000e-01 -2.135375489428049462e-19
3.786621093750000000e-01 -2.133287727047813525e-19
3.789062500000000000e-01 -2.129802164025350486e-19
3.791503906250000000e-01 -2.124920606339189303e-19
3.793945312500000000e-01 -2.118645779979708010e-19
3.796386718750000000e-01 -2.110981320719723161e-19
3.798828125000000000e-01 -2.101931778776002489e-19
3.801269531250000000e-01 -2.091502614456775897e-19
3.803710937500000000e-01 -2.079700195896112634e-19
3.806152343750000000e-01 -2.066531793446603473e-19
3.808593750000000000e-01 -2.052005578313119481e-19
3.811035156250000000e-01 -2.036130615013788151e-19
3.813476562500000000e-01 -2.018916858599278683e-19
3.815917968750000000e-01 -2.000375147385259603e-19
3.818359375000000000e-01 -1.980517195399206061e-19
3.820800781250000000e-01 -1.959355587829420624e-19
3.823242187500000000e-01 -1.936903771888612055e-19
3.825683593750000000e-01 -1.913176047030393874e-19
3.828125000000000000e-01 -1.888187558738148014e-19
3.830566406250000000e-01 -1.861954288168656728e-19
3.833007812500000000e-01 -1.834493041383238346e-19
3.835449218750000000e-01 -1.805821441920504365e-19
3.837890625000000000e-01 -1.775957913737663917e-19
3.840332031250000000e-01 -1.744921676531476723e-19
3.842773437500000000e-01 -1.712732728276129887e-19
3.845214843750000000e-01 -1.679411835658037245e-19
3.847656250000000000e-01 -1.644980520469389632e-19
3.850097656250000000e-01 -1.609461044702270327e-19
3.852539062500000000e-01 -1.572876396939171981e-19
3.854980468750000000e-01 -1.535250279580302645e-19
3.857421875000000000e-01 -1.496607089364734167e-19
3.859863281250000000e-01 -1.456971907466200321e-19
3.862304687500000000e-01 -1.416370478441552481e-19
3.864746093750000000e-01 -1.374829195233872954e-19
3.867187500000000000e-01 -1.332375085783194543e-19
3.869628906250000000e-01 -1.289035789596627017e-19
3.872070312500000000e-01 -1.244839544478092400e-19
3.874511718750000000e-01 -1.199815166784374889e-19
3.876953125000000000e-01 -1.153992032675031025e-19
3.879394531250000000e-01 -1.107400059074162936e-19
3.881835937500000000e-01 -1.060069684874772923e-19
3.884277343750000000e-01 -1.012031851368198468e-19
3.886718750000000000e-01 -9.633179814798255326e-20
3.889160156250000000e-01 -9.139599587616344186e-20
3.891601562500000000e-01 -8.639901087656745972e-20
3.894042968750000000e-01 -8.134411767955053254e-20
3.896484375000000000e-01 -7.623463062710077541e-20
3.898925781250000000e-01 -7.107390171487020960e-20
3.901367187500000000e-01 -6.586531851386388083e-20
3.903808593750000000e-01 -6.061230183708423790e-20
3.906250000000000000e-01 -5.531830359551480365e-20
3.908691406250000000e-01 -4.998680445775061166e-20
3.911132812500000000e-01 -4.462131163270931277e-20
3.913574218750000000e-01 -3.922535654570848775e-20
3.916015625000000000e-01 -3.380249252616230602e-20
3.918457031250000000e-01 -2.835629248552527509e-20
3.920898437500000000e-01 -2.289034657075767927e-20
3.923339843750000000e-01 -1.740825976395523974e-20
3.925781250000000000e-01 -1.191364957699014407e-20
3.928222656250000000e-01 -6.410143617074880767e-21
3.930664062500000000e-01 -9.013772208190292155e-22
3.933105468750000000e-01 4.609008962658564611e-21
3.935546875000000000e-01 1.011737135376452603e-20
3.937988281250000000e-01 1.562006585587867819e-20
3.940429687500000000e-01 2.111345028299556822e-20
3.942871093750000000e-01 2.659388675887898386e-20
3.945312500000000000e-01 3.205774409576602982e-20
3.947753906250000000e-01 3.750140030066701360e-20
3.950195312500000000e-01 4.292124481418260353e-20
3.952636718750000000e-01 4.831368108416975136e-20
3.955078125000000000e-01 5.367512883804084144e-20
3.957519531250000000e-01 5.900202652293268082e-20
3.959960937500000000e-01 6.429083361353146961e-20
3.962402343750000000e-01 6.953803300187861461e-20
3.964843750000000000e-01 7.474013344703109937e-20
3.967285156250000000e-01 7.989367170112785124e-20
3.969726562500000000e-01 8.499521498320416780e-20
3.972167968750000000e-01 9.004136328756217682e-20
3.974609375000000000e-01 9.502875138991998784e-20
3.977050781250000000e-01 9.995405157203400487e-20
3.979492187500000000e-01 1.048139754471821028e-19
3.981933593750000000e-01 1.096052762447283056e-19
3.984375000000000000e-01 1.143247512629939637e-19
3.986816406250000000e-01 1.189692435876822293e-19
3.989257812500000000e-01 1.235356446350258156e-19
3.991699218750000000e-01 1.280208958696199825e-19
3.994140625000000000e-01 1.324219913315514462e-19
3.996582031250000000e-01 1.367359791319476683e-19
3.999023437500000000e-01 1.409599637967861721e-19
4.001464843750000000e-01 1.450911082235870771e-19
4.003906250000000000e-01 1.491266354028070202e-19
4.006347656250000000e-01 1.530638305146436235e-19
4.008789062500000000e-01 1.569000426050797359e-19
4.011230468750000000e-01 1.606326865355436263e-19
4.013671875000000000e-01 1.642592447463934308e-19
4.016113281250000000e-01 1.677772687116656633e-19
4.018554687500000000e-01 1.711843809467112692e-19
4.020996093750000000e-01 1.744782765687297154e-19
4.023437500000000000e-01 1.776567245406554720e-19
4.025878906250000000e-01 1.807175698598540147e-19
4.028320312500000000e-01 1.836587343798665391e-19
4.030761718750000000e-01 1.864782185812459707e-19
4.033203125000000000e-01 1.891741029911889599e-19
4.035644531250000000e-01 1.917445492590456039e-19
4.038085937500000000e-01 1.941878017869688217e-19
4.040527343750000000e-01 1.965021886095544242e-19
4.042968750000000000e-01 1.986861228709471443e-19
4.045410156250000000e-01 2.007381035478362312e-19
4.047851562500000000e-01 2.026567171776423908e-19
4.050292968750000000e-01 2.044406378975702767e-19
4.052734375000000000e-01 2.060886293901649127e-19
4.055175781250000000e-01 2.075995449545327022e-19
4.057617187500000000e-01 2.089723289990403655e-19
4.060058593750000000e-01 2.102060170815427527e-19
4.062500000000000000e-01 2.112997374233223806e-19
4.064941406250000000e-01 2.122527110615514158e-19
4.067382812500000000e-01 2.130642521737829442e-19
4.069824218750000000e-01 2.137337695030718667e-19
4.072265625000000000e-01 2.142607657623195064e-19
4.074707031250000000e-01 2.146448387257328229e-19
4.077148437500000000e-01 2.148856814672542747e-19
4.079589843750000000e-01 2.149830824486371235e-19
4.082031250000000000e-01 2.149369257206460592e-19
4.084472656250000000e-01 2.147471912067871494e-19
4.086914062500000000e-01 2.144139547031337115e-19
4.089355468750000000e-01 2.139373881530134431e-19
4.091796875000000000e-01 2.133177589187877803e-19
4.094238281250000000e-01 2.125554304011871288e-19
4.096679687500000000e-01 2.116508616027718550e-19
4.099121093750000000e-01 2.106046067078152242e-19
4.101562500000000000e-01 2.094173148753734227e-19
4.104003906250000000e-01 2.080897302742742156e-19
4.106445312500000000e-01 2.066226908938399918e-19
4.108886718750000000e-01 2.050171286044113159e-19
4.111328125000000000e-01 2.032740685352780559e-19
4.113769531250000000e-01 2.013946281150062354e-19
4.116210937500000000e-01 1.993800168762075012e-19
4.118652343750000000e-01 1.972315354034106250e-19
4.121093750000000000e-01 1.949505746013352597e-19
4.123535156250000000e-01 1.925386145906528317e-19
4.125976562500000000e-01 1.899972243931682546e-19
4.128417968750000000e-01 1.873280601915411089e-19
4.130859375000000000e-01 1.845328648474962591e-19
4.133300781250000000e-01 1.816134665407129974e-19
4.135742187500000000e-01 1.785717775677534758e-19
4.138183593750000000e-01 1.754097932520678734e-19
4.140625000000000000e-01 1.721295905886985236e-19
4.143066406250000000e-01 1.687333270581970411e-19
4.145507812500000000e-01 1.652232389006974843e-19
4.147949218750000000e-01 1.616016399603953660e-19
4.150390625000000000e-01 1.578709201143368583e-19
4.152832031250000000e-01 1.540335437693233496e-19
4.155273437500000000e-01 1.500920480607273044e-19
4.157714843750000000e-01 1.460490414727191456e-19
4.160156250000000000e-01 1.419072018960217466e-19
4.162597656250000000e-01 1.376692750367144057e-19
4.165039062500000000e-01 1.333380725162071405e-19
4.167480468750000000e-01 1.289164701977386748e-19
4.169921875000000000e-01 1.244074061323679150e-19
4.172363281250000000e-01 1.198138785107737916e-19
4.174804687500000000e-01 1.151389441683808647e-19
4.177246093750000000e-01 1.103857159835344240e-19
4.179687500000000000e-01 1.055573612188552797e-19
4.182128906250000000e-01 1.006570993993239489e-19
4.184570312500000000e-01 9.568819987488567232e-20
4.187011718750000000e-01 9.065398007662521139e-20
4.189453125000000000e-01 8.555780301087566123e-20
4.191894531250000000e-01 8.040307524254554841e-20
4.194335937500000000e-01 7.519324438246074478e-20
4.196777343750000000e-01 6.993179711205059778e-20
4.199218750000000000e-01 6.462225653475457918e-20
4.201660156250000000e-01 5.926818008312226729e-20
4.204101562500000000e-01 5.387315706971038922e-20
4.206542968750000000e-01 4.844080621286509867e-20
4.208984375000000000e-01 4.297477332338876769e-20
4.211425781250000000e-01 3.747872881558911709e-20
4.213867187500000000e-01 3.195636528507345924e-20
4.216308593750000000e-01 2.641139498826609114e-20
4.218750000000000000e-01 2.084754741290254357e-20
4.221191406250000000e-01 1.526856672109573770e-20
4.223632812500000000e-01 9.678209295007106665e-21
4.226074218750000000e-01 4.080241150399252580e-21
4.228515625000000000e-01 -1.521564549666687417e-21
4.230957031250000000e-01 -7.123430075527367045e-21
4.233398437500000000e-01 -1.272157562439095737e-20
4.235839843750000000e-01 -1.831222192409108743e-20
4.238281250000000000e-01 -2.389159276005199816e-20
4.240722656250000000e-01 -2.945591750792724975e-20
4.243164062500000000e-01 -3.500143370469071343e-20
4.245605468750000000e-01 -4.052438962927664440e-20
4.248046875000000000e-01 -4.602104672973871720e-20
4.250488281250000000e-01 -5.148768228556359055e-20
4.252929687500000000e-01 -5.692059187425302154e-20
4.255371093750000000e-01 -6.231609188864820917e-20
4.257812500000000000e-01 -6.767052206430664373e-20
4.260253906250000000e-01 -7.298024788568696751e-20
4.262695312500000000e-01 -7.824166320970871564e-20
4.265136718750000000e-01 -8.345119257834158566e-20
4.267578125000000000e-01 -8.860529375600344206e-20
4.270019531250000000e-01 -9.370046014137501335e-20
4.272460937500000000e-01 -9.873322306522814849e-20
4.274902343750000000e-01 -1.037001542099681394e-19
4.277343750000000000e-01 -1.085978680874470640e-19
4.279785156250000000e-01 -1.134230242528765548e-19
4.282226562500000000e-01 -1.181723294540417191e-19
4.284667968750000000e-01 -1.228425401577869569e-19
4.287109375000000000e-01 -1.274304647245849540e-19
4.289550781250000000e-01 -1.319329654017779014e-19
4.291992187500000000e-01 -1.363469606970238167e-19
4.294433593750000000e-01 -1.406694273674038272e-19
4.296875000000000000e-01 -1.448974027227563836e-19
4.299316406250000000e-01 -1.490279863958324049e-19
4.301757812500000000e-01 -1.530583426570385567e-19
4.304199218750000000e-01 -1.569857020489394482e-19
4.306640625000000000e-01 -1.608073635328968134e-19
4.309082031250000000e-01 -1.645206962397016007e-19
4.311523437500000000e-01 -1.681231416905635587e-19
4.313964843750000000e-01 -1.716122146550339912e-19
4.316406250000000000e-01 -1.749855061022917282e-19
4.318847656250000000e-01 -1.782406841222081196e-19
4.321289062500000000e-01 -1.813754955582782520e-19
4.323730468750000000e-01 -1.843877679291657908e-19
4.326171875000000000e-01 -1.872754107458612512e-19
4.328613281250000000e-01 -1.900364170569691739e-19
4.331054687500000000e-01 -1.926688648134058340e-19
4.333496093750000000e-01 -1.951709184182658448e-19
4.335937500000000000e-01 -1.975408297214176408e-19
4.338378906250000000e-01 -1.997769395348848857e-19
4.340820312500000000e-01 -2.018776787448469813e-19
4.343261718750000000e-01 -2.038415693541993785e-19
4.345703125000000000e-01 -2.056672257037717912e-19
4.348144531250000000e-01 -2.073533553114493741e-19
4.350585937500000000e-01 -2.088987600165002780e-19
4.353027343750000000e-01 -2.103023366910641976e-19
4.355468750000000000e-01 -2.115630782012004658e-19
4.357910156250000000e-01 -2.126800738638723737e-19
4.360351562500000000e-01 -2.136525106060120868e-19
4.362792968750000000e-01 -2.144796732557253461e-19
4.365234375000000000e-01 -2.151609450236345399e-19
4.367675781250000000e-01 -2.156958083785365778e-19
4.370117187500000000e-01 -2.160838450118199144e-19
4.372558593750000000e-01 -2.163247367014481579e-19
4.375000000000000000e-01 -2.164182650315137100e-19
4.377441406250000000e-01 -2.163643119267882898e-19
4.379882812500000000e-01 -2.161628600248085537e-19
4.382324218750000000e-01 -2.158139922498348975e-19
4.384765625000000000e-01 -2.153178922495201771e-19
4.387207031250000000e-01 -2.146748439013978392e-19
4.389648437500000000e-01 -2.138852318638173661e-19
4.392089843750000000e-01 -2.129495407327943175e-19
4.394531250000000000e-01 -2.118683551212734705e-19
4.396972656250000000e-01 -2.106423591999567875e-19
4.399414062500000000e-01 -2.092723363706234711e-19
4.401855468750000000e-01 -2.077591687954698085e-19
4.404296875000000000e-01 -2.061038368900404651e-19
4.406738281250000000e-01 -2.043074185387993128e-19
4.409179687500000000e-01 -2.023710887357044389e-19
4.411621093750000000e-01 -2.002961186760942130e-19
4.414062500000000000e-01 -1.980838749301350657e-19
4.416503906250000000e-01 -1.957358185122324821e-19
4.418945312500000000e-01 -1.932535042562996283e-19
4.421386718750000000e-01 -1.906385795277897265e-19
4.423828125000000000e-01 -1.878927831933224519e-19
4.426269531250000000e-01 -1.850179446797871320e-19
4.428710937500000000e-01 -1.820159825306569699e-19
4.431152343750000000e-01 -1.788889034408899011e-19
4.433593750000000000e-01 -1.756388006986719155e-19
4.436035156250000000e-01 -1.722678528446220183e-19
4.438476562500000000e-01 -1.687783226424987111e-19
4.440917968750000000e-01 -1.651725548098747408e-19
4.443359375000000000e-01 -1.614529752912236828e-19
4.445800781250000000e-01 -1.576220889660282550e-19
4.448242187500000000e-01 -1.536824786603826706e-19
4.450683593750000000e-01 -1.496368028284542670e-19
4.453125000000000000e-01 -1.454877940376939602e-19
4.455566406250000000e-01 -1.412382573718263900e-19
4.458007812500000000e-01 -1.368910680711794396e-19
4.460449218750000000e-01 -1.324491699985903232e-19
4.462890625000000000e-01 -1.279155736595209551e-19
4.465332031250000000e-01 -1.232933539089436598e-19
4.467773437500000000e-01 -1.185856480958981687e-19
4.470214843750000000e-01 -1.137956540281628848e-19
4.472656250000000000e-01 -1.089266275390417797e-19
4.475097656250000000e-01 -1.039818805815504626e-19
4.477539062500000000e-01 -9.896477890251345043e-20
4.479980468750000000e-01 -9.387873965848256086e-20
4.482421875000000000e-01 -8.872722922363075074e-20
4.484863281250000000e-01 -8.351376090557752318e-20
4.487304687500000000e-01 -7.824189232560334752e-20
4.489746093750000000e-01 -7.291522333921893349e-20
4.492187500000000000e-01 -6.753739321100814767e-20
4.494628906250000000e-01 -6.211207858234642404e-20
4.497070312500000000e-01 -5.664299051652968658e-20
4.499511718750000000e-01 -5.113387238013406114e-20
4.501953125000000000e-01 -4.558849698659839097e-20
4.504394531250000000e-01 -4.001066418359576801e-20
4.506835937500000000e-01 -3.440419820408626192e-20
4.509277343750000000e-01 -2.877294506744585582e-20
4.511718750000000000e-01 -2.312076995704883019e-20
4.514160156250000000e-01 -1.745155455767466124e-20
4.516601562500000000e-01 -1.176919438661441111e-20
4.519042968750000000e-01 -6.077596157099958843e-21
4.521484375000000000e-01 -3.806750682744447344e-22
4.523925781250000000e-01 5.317647873178390121e-21
4.526367187500000000e-01 1.101344855500719530e-20
4.528808593750000000e-01 1.670280247094404690e-20
4.531250000000000000e-01 2.238178736911070838e-20
4.533691406250000000e-01 2.804648603708434228e-20
4.536132812500000000e-01 3.369298896822645851e-20
4.538574218750000000e-01 3.931739703919690541e-20
4.541015625000000000e-01 4.491582423354084159e-20
4.543457031250000000e-01 5.048440032624049635e-20
4.545898437500000000e-01 5.601927355322233865e-20
4.548339843750000000e-01 6.151661331343015068e-20
4.550781250000000000e-01 6.697261277666509362e-20
4.553222656250000000e-01 7.238349158632879419e-20
4.555664062500000000e-01 7.774549837688160057e-20
4.558105468750000000e-01 8.305491363509950147e-20
4.560546875000000000e-01 8.830805187336095519e-20
4.562988281250000000e-01 9.350126470121175954e-20
4.565429687500000000e-01 9.863094291944929985e-20
4.567871093750000000e-01 1.036935193357158858e-19
4.570312500000000000e-01 1.086854711121788739e-19
4.572753906250000000e-01 1.136033223637027033e-19
4.575195312500000000e-01 1.184436464247628473e-19
4.577636718750000000e-01 1.232030684167105012e-19
4.580078125000000000e-01 1.278782673924022719e-19
4.582519531250000000e-01 1.324659789822093767e-19
4.584960937500000000e-01 1.369629975494673517e-19
4.587402343750000000e-01 1.413661782512150978e-19
4.589843750000000000e-01 1.456724395573322889e-19
4.592285156250000000e-01 1.498787653538469343e-19
4.594726562500000000e-01 1.539822068998759251e-19
4.597167968750000000e-01 1.579798852686689919e-19
4.599609375000000000e-01 1.618689928565987223e-19
4.602050781250000000e-01 1.656467961219348231e-19
4.604492187500000000e-01 1.693106365742919294e-19
4.606933593750000000e-01 1.728579337270459279e-19
4.609375000000000000e-01 1.762861860927738152e-19
4.611816406250000000e-01 1.795929734512889134e-19
4.614257812500000000e-01 1.827759583516288077e-19
4.616699218750000000e-01 1.858328878683061205e-19
4.619140625000000000e-01 1.887615953552283313e-19
4.621582031250000000e-01 1.915600017780534166e-19
4.624023437500000000e-01 1.942261172992967829e-19
4.626464843750000000e-01 1.967580428876217169e-19
4.628906250000000000e-01 1.991539714755182347e-19
4.631347656250000000e-01 2.014121892702222538e-19
4.633789062500000000e-01 2.035310773620071361e-19
